topicId,rootId,wordId,type,group,title,question,answers,correctAnswer,explanation,audio_script,image_description,wordGroup,level,order
t-hsk1-diadiem,r-shang,w-zaoshang,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:""}","{""vi"": [""A. 妈妈早上很忙。\nMāma zǎoshang hěn máng."", ""B. 妈妈很忙早上。\nMāma hěn máng zǎoshang.""]}","{""vi"": ""A""}","{""vi"": ""Câu đúng:\n妈妈早上很忙。\nMāma zǎoshang hěn máng.\nDịch: Buổi sáng mẹ rất bận.\n\nCâu sai:\n妈妈很忙早上。\nMāma hěn máng zǎoshang.\nLý do: Sai vị trí — trạng ngữ chỉ thời gian \""早上\"" phải đứng trước động từ, không đứng cuối câu.""}",None,None,[],HSK1,4214
t-hsk1-diadiem,r-shang,w-zaoshang,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n我早上七点起床。\nWǒ zǎoshang qī diǎn qǐchuáng.""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""A""}","{""vi"": ""我早上七点起床。\nWǒ zǎoshang qī diǎn qǐchuáng.\nDịch: Tôi dậy lúc bảy giờ sáng.""}",None,None,[],HSK1,4215
t-hsk1-diadiem,r-shang,w-zaoshang,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 你什么时候去学校？\nNǐ shénme shíhou qù xuéxiào?\nB: 我___去学校，下午回家。\nWǒ ___ qù xuéxiào, xiàwǔ huí jiā.""}","{""vi"": [""A. 水 [shuǐ]"", ""B. 早上 [zǎoshang]"", ""C. 大 [dà]"", ""D. 车 [chē]""]}","{""vi"": ""B""}","{""vi"": ""A: 你什么时候去学校？\nB: 我早上去学校，下午回家。\nNǐ shénme shíhou qù xuéxiào?\nWǒ zǎoshang qù xuéxiào, xiàwǔ huí jiā.\n\nDịch:\nA: Bạn đi học lúc nào?\nB: Tôi đi học vào buổi sáng, chiều về nhà.""}",None,None,[],HSK1,4216
t-hsk1-diadiem,r-shang,w-zaoshang,D1,D,"{""vi"": ""Cho gốc ghép từ"", ""en"": ""Root + component matching""}","{""vi"": ""Chọn đáp án phù hợp để tạo từ có nghĩa \""buổi sáng\"":\n___ + 上 = buổi sáng\nshàng""}","{""vi"": [""A. 早+上 [zǎoshang]"", ""B. 身+上 [shēnshang]"", ""C. 地+上 [dìshàng]"", ""D. 楼+上 [lóushàng]""]}","{""vi"": ""A""}","{""vi"": ""早上 [zǎoshang]: buổi sáng""}",,,[],HSK1,4217
t-hsk1-diadiem,r-shang,w-wanshang,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n晚上 [wǎnshang]""}","{""vi"": [""A. buổi trưa"", ""B. buổi sáng"", ""C. buổi tối"", ""D. buổi chiều""]}","{""vi"": ""C""}","{""vi"": ""晚上 [wǎnshang]: buổi tối""}",None,None,[],HSK1,4218
t-hsk1-diadiem,r-shang,w-wanshang,A2,A,"{""vi"": ""Nghe audio → Chọn từ"", ""en"": ""Listen → Choose word""}","{""vi"": ""Nghe audio và chọn đáp án đúng:\nwǎnshang""}","{""vi"": [""A. 晚上 [wǎnshang]"", ""B. 早上 [zǎo shang]"", ""C. 下午 [xiàwǔ]"", ""D. 午饭 [wǔfàn]""]}","{""vi"": ""A""}","{""vi"": ""晚上 [wǎnshang]: buổi tối""}",晚上,None,[],HSK1,4219
t-hsk1-diadiem,r-shang,w-wanshang,A3,A,"{""vi"": ""Đúng/Sai nghĩa"", ""en"": ""True/False meaning""}","{""vi"": ""Phán đoán đúng sai:\n晚上 [wǎnshang] = buổi tối""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""A""}","{""vi"": ""晚上 [wǎnshang]: buổi tối""}",None,None,[],HSK1,4220
t-hsk1-diadiem,r-shang,w-wanshang,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n晚上""}","{""vi"": [""A. [wǎnshang] - buổi tối"", ""B. [zǎo shang] - buổi sáng"", ""C. [wǎnfàn] - bữa tối"", ""D. [shàngwǔ] - buổi sáng""]}","{""vi"": ""A""}","{""vi"": ""晚上 [wǎnshang]: buổi tối""}",None,None,[],HSK1,4221
t-hsk1-diadiem,r-shang,w-wanshang,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""buổi tối\"":""}","{""vi"": [""A. 上边 [shàngbian]"", ""B. 那里 [nàlǐ]"", ""C. 家里 [jiā lǐ]"", ""D. 晚上 [wǎnshang]""]}","{""vi"": ""D""}","{""vi"": ""晚上 [wǎnshang]: buổi tối""}",None,None,[],HSK1,4222
t-hsk1-diadiem,r-shang,w-wanshang,B2,B,"{""vi"": ""Nhìn ảnh → Chọn từ"", ""en"": ""See image → Choose word""}",None,None,None,"{""vi"": ""晚上 [wǎnshang]: buổi tối""}",None,None,[],HSK1,4223
t-hsk1-diadiem,r-shang,w-wanshang,B3,B,"{""vi"": ""Đọc nghĩa → Gõ chữ Hán"", ""en"": ""Read meaning → Type Hanzi""}","{""vi"": ""Nhập chữ Hán của:\nbuổi tối""}",None,"{""vi"": ""晚上""}","{""vi"": ""晚上 [wǎnshang]: buổi tối""}",None,None,[],HSK1,4224
t-hsk1-diadiem,r-shang,w-wanshang,C1,C,"{""vi"": ""Điền trống — câu đơn"", ""en"": ""Fill blank — single sentence""}","{""vi"": ""Điền từ vào chỗ trống:\n我每天___十点睡觉。\nWǒ měitiān ___ shí diǎn shuìjiào.""}","{""vi"": [""A. 下午 [xiàwǔ]"", ""B. 上午 [shàngwǔ]"", ""C. 中午 [zhōngwǔ]"", ""D. 晚上 [wǎnshang]""]}","{""vi"": ""D""}","{""vi"": ""我每天晚上十点睡觉。\nWǒ měitiān wǎnshang shí diǎn shuìjiào.\nDịch: Mỗi tối tôi đi ngủ lúc mười giờ.""}",None,None,[],HSK1,4225
t-hsk1-diadiem,r-shang,w-wanshang,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:""}","{""vi"": [""A. 我们晚上一起看电视。\nWǒmen wǎnshang yīqǐ kàn diànshì."", ""B. 我们晚上看电视一起。\nWǒmen wǎnshang kàn diànshì yīqǐ.""]}","{""vi"": ""A""}","{""vi"": ""Câu đúng:\n我们晚上一起看电视。\nWǒmen wǎnshang yīqǐ kàn diànshì.\nDịch: Chúng tôi tối nay cùng xem TV.\n\nCâu sai:\n我们晚上看电视一起。\nWǒmen wǎnshang kàn diànshì yīqǐ.\nLý do: Sai trật tự từ — \""一起\"" (cùng nhau) phải đứng trước động từ \""看\"", không đứng sau.""}",None,None,[],HSK1,4226
t-hsk1-diadiem,r-shang,w-wanshang,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n我去晚上商店。\nWǒ qù wǎnshang shāngdiàn.""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""B""}","{""vi"": ""Nguyên nhân sai: Sai vị trí từ chỉ thời gian — \""晚上\"" phải đứng trước động từ \""去\"", không được đứng giữa động từ và tân ngữ.\n\nCâu đúng:\n我晚上去商店。\nWǒ wǎnshang qù shāngdiàn.\nDịch: Buổi tối tôi đi cửa hàng.""}",None,None,[],HSK1,4227
t-hsk1-diadiem,r-shang,w-wanshang,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 明天___我们一起吃晚饭，好吗？\nMíngtiān ___ wǒmen yīqǐ chī wǎnfàn, hǎo ma?\nB: 好！\nHǎo!""}","{""vi"": [""A. 家里 [jiā lǐ]"", ""B. 那里 [nàlǐ]"", ""C. 中午 [zhōngwǔ]"", ""D. 晚上 [wǎnshang]""]}","{""vi"": ""D""}","{""vi"": ""A: 明天晚上我们一起吃晚饭，好吗？\nB: 好！\nMíngtiān wǎnshang wǒmen yīqǐ chī wǎnfàn, hǎo ma?\nHǎo!\n\nDịch:\nA: Tối mai chúng mình cùng ăn tối nhé?\nB: Được!""}",None,None,[],HSK1,4228
t-hsk1-diadiem,r-shang,w-wanshang,D1,D,"{""vi"": ""Cho gốc ghép từ"", ""en"": ""Root + component matching""}","{""vi"": ""Chọn đáp án phù hợp để tạo từ có nghĩa \""buổi tối\"":\n___ + 上 = buổi tối\nshàng""}","{""vi"": [""A. 早+上 [zǎoshang]"", ""B. 晚+上 [wǎnshang]"", ""C. 楼+上 [lóushàng]"", ""D. 车+上 [chēshàng]""]}","{""vi"": ""B""}","{""vi"": ""晚上 [wǎnshang]: buổi tối""}",,,[],HSK1,4229
t-hsk1-connguoi,r-sheng,w-zhongxuesheng,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n中学生 [zhōngxuéshēng]"", ""en"": """"}","{""vi"": [""A. sinh viên đại học"", ""B. bác sĩ"", ""C. quý ông"", ""D. học sinh trung học""], ""en"": []}","{""vi"": ""D"", ""en"": """"}","{""vi"": ""中学生 [zhōngxuéshēng]: học sinh trung học"", ""en"": """"}",,,[],HSK1,4230
t-hsk1-connguoi,r-sheng,w-zhongxuesheng,A2,A,"{""vi"": ""Nghe audio → Chọn từ"", ""en"": ""Listen → Choose word""}","{""vi"": ""Nghe audio và chọn đáp án đúng:\nzhōngxuéshēng"", ""en"": """"}","{""vi"": [""A. 学生 [xuésheng]"", ""B. 中学生 [zhōngxuéshēng]"", ""C. 医生 [yīshēng]"", ""D. 先生 [xiānshēng]""], ""en"": []}","{""vi"": ""B"", ""en"": """"}","{""vi"": ""中学生 [zhōngxuéshēng]: học sinh trung học"", ""en"": """"}",中学生,,[],HSK1,4231
t-hsk1-connguoi,r-sheng,w-zhongxuesheng,A3,A,"{""vi"": ""Đúng/Sai nghĩa"", ""en"": ""True/False meaning""}","{""vi"": ""Phán đoán đúng sai:\n中学生 [zhōngxuéshēng] = học sinh trung học"", ""en"": """"}","{""vi"": [""A. Đúng"", ""B. Sai""], ""en"": []}","{""vi"": ""A"", ""en"": """"}","{""vi"": ""中学生 [zhōngxuéshēng]: học sinh trung học"", ""en"": """"}",,,[],HSK1,4232
t-hsk1-connguoi,r-sheng,w-zhongxuesheng,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n中学生"", ""en"": """"}","{""vi"": [""A. [dàxuéshēng] - sinh viên đại học"", ""B. [yīshēng] - bác sĩ"", ""C. [zhōngxuéshēng] - học sinh trung học"", ""D. [xiānshēng] - quý ông""], ""en"": []}","{""vi"": ""C"", ""en"": """"}","{""vi"": ""中学生 [zhōngxuéshēng]: học sinh trung học"", ""en"": """"}",,,[],HSK1,4233
t-hsk1-connguoi,r-sheng,w-zhongxuesheng,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""học sinh trung học\"":"", ""en"": """"}","{""vi"": [""A. 中学生 [zhōngxuéshēng]"", ""B. 小学生 [xiǎoxuéshēng]"", ""C. 孩子 [háizi]"", ""D. 先生 [xiānshēng]""], ""en"": []}","{""vi"": ""A"", ""en"": """"}","{""vi"": ""中学生 [zhōngxuéshēng]: học sinh trung học"", ""en"": """"}",,,[],HSK1,4234
t-hsk1-connguoi,r-sheng,w-zhongxuesheng,B2,B,"{""vi"": ""Nhìn ảnh → Chọn từ"", ""en"": ""See image → Choose word""}","{""vi"": ""Xem hình và chọn từ phù hợp:"", ""en"": """"}","{""vi"": [""A. 学生 [xuésheng]"", ""B. 儿子 [érzi]"", ""C. 小朋友 [xiǎopéngyou]"", ""D. 中学生 [zhōngxuéshēng]""], ""en"": []}","{""vi"": ""D"", ""en"": """"}","{""vi"": ""中学生 [zhōngxuéshēng]: học sinh trung học"", ""en"": """"}",,A middle school student in a blue school uniform holding books and smiling,[],HSK1,4235
t-hsk1-connguoi,r-sheng,w-zhongxuesheng,B3,B,"{""vi"": ""Đọc nghĩa → Gõ chữ Hán"", ""en"": ""Read meaning → Type Hanzi""}","{""vi"": ""Nhập chữ Hán của:\nhọc sinh trung học"", ""en"": """"}",None,"{""vi"": ""中学生"", ""en"": """"}","{""vi"": ""中学生 [zhōngxuéshēng]: học sinh trung học"", ""en"": """"}",,,[],HSK1,4236
t-hsk1-connguoi,r-sheng,w-zhongxuesheng,C1,C,"{""vi"": ""Điền trống — câu đơn"", ""en"": ""Fill blank — single sentence""}","{""vi"": ""Điền từ vào chỗ trống:\n他今年十四岁，是一名___，在学校读初三。\nTā jīnnián shísì suì, shì yī míng ___, zài xuéxiào dú chūsān."", ""en"": """"}","{""vi"": [""A. 大学生 [dàxuéshēng]"", ""B. 中学生 [zhōngxuéshēng]"", ""C. 男人 [nánrén]"", ""D. 家人 [jiārén]""], ""en"": []}","{""vi"": ""B"", ""en"": """"}","{""vi"": ""他今年十四岁，是一名中学生，在学校读初三。\nTā jīnnián shísì suì, shì yī míng zhōngxuéshēng, zài xuéxiào dú chūsān.\nDịch: Anh ấy năm nay mười bốn tuổi, là học sinh trung học, đang học lớp 9 ở trường."", ""en"": """"}",,,[],HSK1,4237
t-hsk1-connguoi,r-sheng,w-zhongxuesheng,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:"", ""en"": """"}","{""vi"": [""A. 我姐姐是中学生，她今年十五岁。\nWǒ jiějiě shì zhōngxuéshēng, tā jīnnián shíwǔ suì."", ""B. 我姐姐中学生是，她今年十五岁。\nWǒ jiějiě zhōngxuéshēng shì, tā jīnnián shíwǔ suì.""], ""en"": []}","{""vi"": ""A"", ""en"": """"}","{""vi"": ""Câu đúng:\n我姐姐是中学生，她今年十五岁。\nWǒ jiějiě shì zhōngxuéshēng, tā jīnnián shíwǔ suì.\nDịch: Chị gái tôi là học sinh trung học, năm nay chị ấy mười lăm tuổi.\n\nCâu sai:\n我姐姐中学生是，她今年十五岁。\nWǒ jiějiě zhōngxuéshēng shì, tā jīnnián shíwǔ suì.\nLý do: Sai trật tự từ, \""是\"" phải đứng trước danh từ \""中学生\"" (S + 是 + N), không đứng sau."", ""en"": """"}",,,[],HSK1,4238
t-hsk1-connguoi,r-sheng,w-zhongxuesheng,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n学校的老师很喜欢中学生，说他们很努力。\nXuéxiào de lǎoshī hěn xǐhuān zhōngxuéshēng, shuō tāmen hěn nǔlì."", ""en"": """"}","{""vi"": [""A. Đúng"", ""B. Sai""], ""en"": []}","{""vi"": ""A"", ""en"": """"}","{""vi"": ""学校的老师很喜欢中学生，说他们很努力。\nXuéxiào de lǎoshī hěn xǐhuān zhōngxuéshēng, shuō tāmen hěn nǔlì.\nDịch: Giáo viên trong trường rất quý các học sinh trung học, nói các em rất chăm chỉ."", ""en"": """"}",,,[],HSK1,4239
t-hsk1-connguoi,r-sheng,w-zhongxuesheng,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 你妹妹现在在哪个学校？\nNǐ mèimei xiànzài zài nǎge xuéxiào?\nB: 她是___，在第三中学读书。\nTā shì ___, zài dì-sān zhōngxué dúshū."", ""en"": """"}","{""vi"": [""A. 女人 [nǚrén]"", ""B. 女儿 [nǚ'ér]"", ""C. 先生 [xiānshēng]"", ""D. 中学生 [zhōngxuéshēng]""], ""en"": []}","{""vi"": ""D"", ""en"": """"}","{""vi"": ""A: 你妹妹现在在哪个学校？\nB: 她是中学生，在第三中学读书。\nNǐ mèimei xiànzài zài nǎge xuéxiào?\nTā shì zhōngxuéshēng, zài dì-sān zhōngxué dúshū.\n\nDịch:\nA: Em gái bạn bây giờ học ở trường nào?\nB: Cô ấy là học sinh trung học, học ở trường trung học số 3."", ""en"": """"}",,,[],HSK1,4240
t-hsk1-connguoi,r-sheng,w-zhongxuesheng,D1,D,"{""vi"": ""Cho gốc ghép từ"", ""en"": ""Root + component matching""}","{""vi"": ""Chọn đáp án phù hợp để tạo từ có nghĩa \""học sinh trung học\"":\n___ + 生 = học sinh trung học\nshēng""}","{""vi"": [""A. 中学+生 [zhōngxuéshēng]"", ""B. 先+生 [xiānshēng]"", ""C. 医+生 [yīshēng]"", ""D. 小学+生 [xiǎoxuéshēng]""]}","{""vi"": ""A""}","{""vi"": ""中学生 [zhōngxuéshēng]: học sinh trung học""}",,,[],HSK1,4241
t-hsk1-connguoi,r-sheng,w-xiansheng2,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n先生 [xiānshēng]""}","{""vi"": [""A. học sinh, sinh viên"", ""B. bác sĩ"", ""C. quý ông [gọi tôn kính]"", ""D. công nhân""]}","{""vi"": ""C""}","{""vi"": ""先生 [xiānshēng]: quý ông [gọi tôn kính]""}",,,[],HSK1,4242
t-hsk1-connguoi,r-sheng,w-xiansheng2,A2,A,"{""vi"": ""Nghe audio → Chọn từ"", ""en"": ""Listen → Choose word""}","{""vi"": ""Nghe audio và chọn đáp án đúng:\nxiānshēng""}","{""vi"": [""A. 先生 [xiānshēng]"", ""B. 医生 [yīshēng]"", ""C. 学生 [xuésheng]"", ""D. 大学生 [dàxuéshēng]""]}","{""vi"": ""A""}","{""vi"": ""先生 [xiānshēng]: quý ông [gọi tôn kính]""}",先生,,[],HSK1,4243
t-hsk1-connguoi,r-sheng,w-xiansheng2,A3,A,"{""vi"": ""Đúng/Sai nghĩa"", ""en"": ""True/False meaning""}","{""vi"": ""Phán đoán đúng sai:\n先生 [xiānshēng] = quý ông""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""A""}","{""vi"": ""先生 [xiānshēng]: quý ông [gọi tôn kính]""}",,,[],HSK1,4244
t-hsk1-connguoi,r-sheng,w-xiansheng2,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n先生""}","{""vi"": [""A. [yīshēng] - bác sĩ"", ""B. [gōngrén] - công nhân"", ""C. [xuésheng] - học sinh"", ""D. [xiānshēng] - quý ông [gọi tôn kính]""]}","{""vi"": ""D""}","{""vi"": ""先生 [xiānshēng]: quý ông [gọi tôn kính]""}",,,[],HSK1,4245
t-hsk1-connguoi,r-sheng,w-xiansheng2,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""quý ông [gọi tôn kính]\"":""}","{""vi"": [""A. 中学生 [zhōngxuéshēng]"", ""B. 病人 [bìngrén]"", ""C. 儿子 [érzi]"", ""D. 先生 [xiānshēng]""]}","{""vi"": ""D""}","{""vi"": ""先生 [xiānshēng]: quý ông [gọi tôn kính]""}",,,[],HSK1,4246
t-hsk1-connguoi,r-sheng,w-xiansheng2,B2,B,"{""vi"": ""Nhìn ảnh → Chọn từ"", ""en"": ""See image → Choose word""}",None,None,None,None,,None,[],HSK1,4247
t-hsk1-connguoi,r-sheng,w-xiansheng2,B3,B,"{""vi"": ""Đọc nghĩa → Gõ chữ Hán"", ""en"": ""Read meaning → Type Hanzi""}","{""vi"": ""Nhập chữ Hán của:\nquý ông [gọi tôn kính]""}",None,"{""vi"": ""先生""}","{""vi"": ""先生 [xiānshēng]: quý ông [gọi tôn kính]""}",,,[],HSK1,4248
t-hsk1-connguoi,r-sheng,w-xiansheng2,C1,C,"{""vi"": ""Điền trống — câu đơn"", ""en"": ""Fill blank — single sentence""}","{""vi"": ""Điền từ vào chỗ trống:\n___，您要点什么？\n___，nín yào diǎn shénme?""}","{""vi"": [""A. 小学生 [xiǎoxuéshēng]"", ""B. 女儿 [nǚ'ér]"", ""C. 先生 [xiānshēng]"", ""D. 工人 [gōngrén]""]}","{""vi"": ""C""}","{""vi"": ""先生，您要点什么？\nXiānshēng, nín yào diǎn shénme?\nDịch: Thưa quý ông, ngài muốn gọi món gì?""}",,,[],HSK1,4249
t-hsk1-connguoi,r-sheng,w-xiansheng2,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:""}","{""vi"": [""A. 王先生是我的汉语老师。\nWáng xiānshēng shì wǒ de Hànyǔ lǎoshī."", ""B. 先生王是汉语老师我的。\nXiānshēng Wáng shì Hànyǔ lǎoshī wǒ de.""]}","{""vi"": ""A""}","{""vi"": ""Câu đúng:\n王先生是我的汉语老师。\nWáng xiānshēng shì wǒ de Hànyǔ lǎoshī.\nDịch: Ông Vương là giáo viên tiếng Trung của tôi.\n\nCâu sai:\n先生王是汉语老师我的。\nXiānshēng Wáng shì Hànyǔ lǎoshī wǒ de.\nLý do: Sai trật tự từ — danh xưng \""先生\"" phải đặt sau họ (王先生), và \""我的\"" phải đứng trước danh từ \""老师\"".""}",,,[],HSK1,4250
t-hsk1-connguoi,r-sheng,w-xiansheng2,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n先生，请等一下！\nXiānshēng, qǐng děng yīxià!""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""A""}","{""vi"": ""先生，请等一下！\nXiānshēng, qǐng děng yīxià!\nDịch: Thưa quý ông, xin hãy đợi một chút!""}",,,[],HSK1,4251
t-hsk1-connguoi,r-sheng,w-xiansheng2,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 请问，您是王___吗？\nQǐngwèn, nín shì Wáng ___ ma?\nB: 是的，我是。\nShì de, wǒ shì.""}","{""vi"": [""A. 儿子 [érzi]"", ""B. 工人 [gōngrén]"", ""C. 学生 [xuésheng]"", ""D. 先生 [xiānshēng]""]}","{""vi"": ""D""}","{""vi"": ""A: 请问，您是王先生吗？\nB: 是的，我是。\nQǐngwèn, nín shì Wáng xiānshēng ma?\nShì de, wǒ shì.\n\nDịch:\nA: Xin hỏi, ông có phải là ông Vương không?\nB: Vâng, tôi phải.""}",,,[],HSK1,4252
t-hsk1-connguoi,r-sheng,w-xiansheng2,D1,D,"{""vi"": ""Cho gốc ghép từ"", ""en"": ""Root + component matching""}","{""vi"": ""Chọn đáp án phù hợp để tạo từ có nghĩa \""quý ông [gọi tôn kính]\"":\n___ + 生 = quý ông [gọi tôn kính]\nshēng""}","{""vi"": [""A. 学+生 [xuésheng]"", ""B. 先+生 [xiānshēng]"", ""C. 医+生 [yīshēng]"", ""D. 小+生 [xiǎoshēng]""]}","{""vi"": ""B""}","{""vi"": ""先生 [xiānshēng]: quý ông [gọi tôn kính]""}",,,[],HSK1,4253
t-hsk1-connguoi,r-sheng,w-yisheng,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n医生 [yīshēng]""}","{""vi"": [""A. học sinh"", ""B. quý ông"", ""C. bác sĩ"", ""D. giáo viên""]}","{""vi"": ""C""}","{""vi"": ""医生 [yīshēng]: bác sĩ""}",,,[],HSK1,4254
t-hsk1-connguoi,r-sheng,w-yisheng,A2,A,"{""vi"": ""Nghe audio → Chọn từ"", ""en"": ""Listen → Choose word""}","{""vi"": ""Nghe audio và chọn đáp án đúng:\nyīshēng""}","{""vi"": [""A. 医生 [yīshēng]"", ""B. 学生 [xuésheng]"", ""C. 先生 [xiānsheng]"", ""D. 大学生 [dàxuéshēng]""]}","{""vi"": ""A""}","{""vi"": ""医生 [yīshēng]: bác sĩ""}",医生,,[],HSK1,4255
t-hsk1-connguoi,r-sheng,w-yisheng,A3,A,"{""vi"": ""Đúng/Sai nghĩa"", ""en"": ""True/False meaning""}","{""vi"": ""Phán đoán đúng sai:\n医生 [yīshēng] = học sinh""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""B""}","{""vi"": ""医生 [yīshēng]: bác sĩ""}",,,[],HSK1,4256
t-hsk1-connguoi,r-sheng,w-yisheng,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n医生""}","{""vi"": [""A. [xuésheng] - học sinh"", ""B. [xiānsheng] - quý ông"", ""C. [dàxuéshēng] - sinh viên đại học"", ""D. [yīshēng] - bác sĩ""]}","{""vi"": ""D""}","{""vi"": ""医生 [yīshēng]: bác sĩ""}",,,[],HSK1,4257
t-hsk1-connguoi,r-sheng,w-yisheng,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""bác sĩ\"":""}","{""vi"": [""A. 工人 [gōngrén]"", ""B. 女人 [nǚrén]"", ""C. 医生 [yīshēng]"", ""D. 儿子 [érzi]""]}","{""vi"": ""C""}","{""vi"": ""医生 [yīshēng]: bác sĩ""}",,,[],HSK1,4258
t-hsk1-connguoi,r-sheng,w-yisheng,B2,B,"{""vi"": ""Nhìn ảnh → Chọn từ"", ""en"": ""See image → Choose word""}","{""vi"": ""Xem hình và chọn từ phù hợp:""}","{""vi"": [""A. 男人 [nánrén]"", ""B. 医生 [yīshēng]"", ""C. 病人 [bìngrén]"", ""D. 家人 [jiārén]""]}","{""vi"": ""B""}","{""vi"": ""医生 [yīshēng]: bác sĩ""}",,A doctor in a white coat with a stethoscope examining a patient in a hospital room.,[],HSK1,4259
t-hsk1-connguoi,r-sheng,w-yisheng,B3,B,"{""vi"": ""Đọc nghĩa → Gõ chữ Hán"", ""en"": ""Read meaning → Type Hanzi""}","{""vi"": ""Nhập chữ Hán của:\nbác sĩ""}",None,"{""vi"": ""医生""}","{""vi"": ""医生 [yīshēng]: bác sĩ""}",,,[],HSK1,4260
t-hsk1-connguoi,r-sheng,w-yisheng,C1,C,"{""vi"": ""Điền trống — câu đơn"", ""en"": ""Fill blank — single sentence""}","{""vi"": ""Điền từ vào chỗ trống:\n我生病了，要去看___。\nWǒ shēngbìng le, yào qù kàn ___.""}","{""vi"": [""A. 老师 [lǎoshī]"", ""B. 孩子 [háizi]"", ""C. 家人 [jiārén]"", ""D. 医生 [yīshēng]""]}","{""vi"": ""D""}","{""vi"": ""我生病了，要去看医生。\nWǒ shēngbìng le, yào qù kàn yīshēng.\nDịch: Tôi bị ốm rồi, phải đi khám bác sĩ.""}",,,[],HSK1,4261
